User ID,Username,Profile Picture URL,Account Creation Date,Number of Friends,Account Type,Bio,Location,Number of Posts,Number of Likes,Number of Comments,Last Active Date,Recent Posts,Sentiment Score,Is Fake Profile
7d8904e3-979c-428e-9824-27d2f22b576d,kevin66,https://placekitten.com/272/784,2024-02-26,3335,Business,Space begin why including true current.,West Frank,49,532,103,2024-11-12,"['Day good also major.\nBetter wide growth scene. Cost population future.\nNatural operation across live federal. Particularly citizen would develop role science.', 'Book message raise thus style. Blood ground help interest answer realize customer its. Husband along tree certain fine can activity.', 'Opportunity class always month require similar my suggest. Hot heavy record. Night me improve plant certainly almost author.', 'Attack describe system particularly Congress since huge. Provide face cut reveal spring. Operation left explain time international matter. Create direction he hundred by ahead serious.']",Negative,0
449dd9e9-d924-48ff-8838-5db4937ecc5a,dennis87,https://picsum.photos/167/283,2021-05-16,654,Personal,Social situation computer leg.,West Jaredburgh,28,373,407,2024-07-22,"['Sense theory theory chair glass. Green move identify today ten. Address outside safe paper his address.', 'Condition beyond address begin paper performance. Citizen white family staff program she.\nSuccessful group financial return us. Forward about win way wait. Dark stand best second evening.', 'Push someone seat entire. Say rock be science information.', 'Daughter right into customer candidate happy. Hope collection without could college off. Edge plan program relate particularly because.\nList call community buy six parent population.', 'Will blood opportunity a catch. Interesting education possible image group able administration assume.\nAbove more because business change mean. Save a behind possible.']",Negative,1
880d1f40-613b-4319-8e49-5be8218c398d,bondgabriela,https://placekitten.com/300/401,2023-05-22,4242,Business,Key take eye woman south themselves serious policy.,Michaelchester,70,128,75,2023-08-09,"['Report already research social final. Energy sit test kid attack bar.\nSeem husband bring middle. Fire agent place issue offer. Tree material share scene behind edge.', 'Perhaps economy thousand people. Raise cover with suddenly at control. Price listen item value why community good.', 'Watch himself top area. Win rather toward skin base.\nEvening serve beautiful best phone once call. Change these decision check hold hundred.']",Positive,1
bd777b67-f86a-4a01-8f75-013b454c8cb4,autumn42,https://placekitten.com/701/526,2020-11-27,2925,Personal,Factor cultural experience political already officer.,Lake Rhondaview,57,727,451,2025-01-26,['Five three call meeting break seem ready. Close you accept anyone remember into. Life mind second network federal line.'],Negative,1
935b729f-f5a1-4070-a728-033ccfcdc2f7,xneal,https://dummyimage.com/134x177,2022-01-31,129,Business,Reality research road under.,Connieburgh,97,131,239,2023-10-13,['Decision significant home. Dark serious phone admit.\nServe range of relationship dream if former. Move be room friend. Indicate natural bed scientist.'],Positive,1
fecd65a9-3b5d-4745-8207-9500c89bebc1,gfields,https://placekitten.com/470/859,2020-08-15,4533,Business,Police weight second last.,East Tracey,92,512,124,2024-10-07,"['Culture bag call take wrong wall moment. Wind receive book city own special nature.\nFactor under the mission full itself. Represent industry they. Light it way however.', 'Culture know avoid difference. Possible claim into source can box minute. Matter pick democratic produce realize lawyer. Car modern tend story between hot.']",Neutral,1
3752ccf2-0ae4-4ec0-b7fc-df152af8ce5f,bwright,https://dummyimage.com/213x985,2022-11-13,4523,Personal,Bed protect for town.,Port Robertberg,57,33,96,2023-06-23,"['Listen hospital much.\nGun seem back within.\nStudy almost break forward federal.\nPractice current once result. Whatever seem help read similar.', 'Go foot food couple risk our trip although. Sea partner whole community about large. Consumer enough sea happen fast character.', 'Human bed person lose many know. Outside open sit other ground fly catch. Left against least begin coach woman career.\nAvoid firm suggest analysis indeed speak issue. Able down Mrs ask.', 'Method computer himself happen increase understand Democrat less. Room education behavior television present oil seat. Price summer later hit enjoy understand. Than up return process.', 'Our end be former. Player this many future.\nHelp wait land number discussion side walk world. Moment cold behind middle.']",Positive,1
7a621289-635f-4f52-8d14-d3c748fe50f5,smithroger,https://picsum.photos/354/142,2020-09-06,1041,Business,Price top despite through.,Michaelbury,9,324,286,2020-10-07,['Family policy she officer worker. Station few now during experience public cultural.\nCenter total budget pattern serious suffer. Firm nor clear notice whose increase anything.'],Negative,0
050cde26-85ca-4062-b67f-c38f82f233c8,karen56,https://dummyimage.com/130x693,2024-07-26,2030,Personal,Sister step market another military.,New Brianmouth,81,780,368,2025-03-23,"['Matter require writer unit. Seven like deep stay tend. Guy success boy onto door production lay.\nScience meet save now effect leader.', 'Among threat main current. Hour article hit serve test approach green artist. Edge still play car.\nSort talk little local bag.\nWear chance model anything media. Wind word next.', 'Common summer here available.\nAround street international support card. Television somebody those food woman similar future. Operation sit ahead tend tough. Save site support loss help book soon.', 'Leader over example event thing once often. Now character fast trip board suddenly. Recent argue believe fire drug when.', 'Out sea citizen perform. Positive decide house according music upon. Huge finish option sell throw.\nDream lay room half to one election.']",Negative,1
a9ad86b0-0be1-439a-91c2-d765b6ad44ed,eyoung,https://picsum.photos/267/862,2024-06-19,350,Business,Society important person ten.,North Marcton,14,340,375,2024-12-14,['His finish piece. Wrong east party purpose decade several page. Both security system positive explain.'],Neutral,1
158e5da5-cd27-44f1-8bf9-9980421f409b,douglascarter,https://picsum.photos/423/276,2024-12-05,754,Business,Area major maybe she.,West Adam,74,95,11,2024-12-11,['Make however suggest walk. Program fly so you occur to station.\nNation dinner deep when when. Pressure reach likely concern evidence out prevent. Move Mr poor deep man thus.'],Neutral,1
390f61b2-0661-412e-a152-dfe5d77a7d44,zpayne,https://picsum.photos/270/760,2020-07-14,564,Business,Specific they Mr through though with.,Brownberg,48,780,495,2023-06-24,"['Stand sure take environmental challenge go. She benefit investment over.\nCommercial bit without must. Exist radio deal. Coach know certain money.', 'Positive which small pressure material. Owner beyond who per through. Full force family key dinner.', 'Anyone themselves matter dream kitchen cost sort. Last action dog human board sort. Five market eye condition.\nSomething theory evidence writer picture among.']",Neutral,1
40c92ea6-1991-449e-82b1-afbcc05f1dad,pagealexander,https://dummyimage.com/736x133,2024-11-22,4103,Personal,Modern enjoy method stage.,South Stacyshire,45,391,158,2025-02-19,['Soldier miss beat. Partner stand blood bit final. Forward entire almost fund.\nChurch law price. Model good budget mission beautiful near former. Trouble foot study sea safe.'],Negative,0
907ce2ec-6d99-4356-800e-fa14eb20fde1,mmiller,https://dummyimage.com/677x983,2021-12-17,4612,Personal,Minute put should community.,West Anthony,91,171,409,2024-07-04,"['Claim yard change leave year space. Note late red forward. Name customer arrive behind.\nPoor star candidate million voice return. Increase cut recognize be true his indeed.', 'Ready image present chance chair. Dream power force take always.\nEdge crime behavior still though. Area well international tend purpose return second.']",Negative,0
d11a6adb-17da-41b3-ab32-9af29fbbcfcd,timothyramirez,https://placekitten.com/782/682,2021-10-09,1660,Personal,Cost manage assume term assume.,Tracyburgh,94,604,177,2022-04-14,['Paper show Republican rise. Market particularly choice television do garden better.\nVoice near matter. Paper light there question. Sign professor simply black year. Seek serve once owner.'],Negative,1
18b93330-3397-4569-bc0c-42f28eca12f8,michael92,https://placekitten.com/492/868,2021-03-11,2276,Personal,Network number everything which certain.,Davidchester,69,421,408,2022-12-12,"['Religious through gas teach. Stay compare include. Piece without field suffer local maintain whole.\nScientist interest four course. Exist apply peace hot child Mr responsibility.', 'Exist worker accept leave toward benefit safe community. Property well case.', 'Arm such across he same. Well situation answer feel week capital side instead.\nScene site ago attorney describe cup hair available. Data take might open.']",Positive,1
